f_displacements__axis_z__sen_7__act_6__sol_1,f_displacements__axis_z__sen_7__act_6__sol_2,f_displacements__axis_z__sen_7__act_6__sol_3,f_displacements__axis_z__sen_7__act_6__sol_4,f_displacements__axis_z__sen_7__act_6__sol_5,f_displacements__axis_z__sen_7__act_6__sol_6,f_displacements__axis_z__sen_7__act_6__sol_7,f_displacements__axis_z__sen_7__act_6__sol_8,f_displacements__axis_z__sen_7__act_6__sol_9,f_displacements__axis_z__sen_7__act_6__sol_10,f_displacements__axis_z__sen_7__act_6__sol_11,f_displacements__axis_z__sen_7__act_6__sol_12,f_displacements__axis_z__sen_7__act_6__sol_13,f_displacements__axis_z__sen_7__act_6__sol_14
-1.646485e-08,-1.642366e-08,-1.646465e-08,-1.648764e-08,-1.647248e-08,-1.647356e-08,-1.649464e-08,-1.638841e-08,-1.677102e-08,-1.643615e-08,-1.647987e-08,-1.661314e-08,-1.771838e-08,-1.647229e-08
-1.960642e-08,-1.956243e-08,-1.960615e-08,-1.962905e-08,-1.961459e-08,-1.961534e-08,-1.962845e-08,-1.952677e-08,-1.990814e-08,-1.957128e-08,-1.962273e-08,-1.97556e-08,-2.076241e-08,-1.961468e-08
-2.241717e-08,-2.237072e-08,-2.241683e-08,-2.24394e-08,-2.242582e-08,-2.242621e-08,-2.243139e-08,-2.233495e-08,-2.270802e-08,-2.237622e-08,-2.243451e-08,-2.256601e-08,-2.345958e-08,-2.242622e-08
-2.48618e-08,-2.481328e-08,-2.486139e-08,-2.488339e-08,-2.487086e-08,-2.487085e-08,-2.486823e-08,-2.477767e-08,-2.513495e-08,-2.481571e-08,-2.487989e-08,-2.500904e-08,-2.577541e-08,-2.487159e-08
-2.690978e-08,-2.685962e-08,-2.690928e-08,-2.693051e-08,-2.691915e-08,-2.691873e-08,-2.690852e-08,-2.682445e-08,-2.715805e-08,-2.685927e-08,-2.692836e-08,-2.705419e-08,-2.768036e-08,-2.692024e-08
-2.853569e-08,-2.84844e-08,-2.85351e-08,-2.855539e-08,-2.854528e-08,-2.854443e-08,-2.852694e-08,-2.84499e-08,-2.875172e-08,-2.84815e-08,-2.85545e-08,-2.867607e-08,-2.915025e-08,-2.854674e-08
-2.971956e-08,-2.966768e-08,-2.971887e-08,-2.973804e-08,-2.972925e-08,-2.972796e-08,-2.970358e-08,-2.963405e-08,-2.989588e-08,-2.966244e-08,-2.973835e-08,-2.98547e-08,-3.016648e-08,-2.973109e-08
-3.044705e-08,-3.039516e-08,-3.044626e-08,-3.046417e-08,-3.045673e-08,-3.0455e-08,-3.042418e-08,-3.03626e-08,-3.057625e-08,-3.038778e-08,-3.046558e-08,-3.057582e-08,-3.071629e-08,-3.045896e-08
-3.070966e-08,-3.065839e-08,-3.070877e-08,-3.072531e-08,-3.07192e-08,-3.071703e-08,-3.06803e-08,-3.062704e-08,-3.078452e-08,-3.064901e-08,-3.072771e-08,-3.083097e-08,-3.079291e-08,-3.072183e-08
-3.05048e-08,-3.045483e-08,-3.05038e-08,-3.051888e-08,-3.051409e-08,-3.051149e-08,-3.046941e-08,-3.04248e-08,-3.051845e-08,-3.044354e-08,-3.052218e-08,-3.061763e-08,-3.039561e-08,-3.05171e-08
-2.983581e-08,-2.978783e-08,-2.983471e-08,-2.984826e-08,-2.984472e-08,-2.98417e-08,-2.979492e-08,-2.975919e-08,-2.978186e-08,-2.977469e-08,-2.985234e-08,-2.99392e-08,-2.952974e-08,-2.984809e-08
-2.87119e-08,-2.866661e-08,-2.871069e-08,-2.872267e-08,-2.872029e-08,-2.871686e-08,-2.866607e-08,-2.863942e-08,-2.858458e-08,-2.865163e-08,-2.872742e-08,-2.880497e-08,-2.820658e-08,-2.872401e-08
-2.714796e-08,-2.710608e-08,-2.714664e-08,-2.715702e-08,-2.71557e-08,-2.715189e-08,-2.709778e-08,-2.708034e-08,-2.694229e-08,-2.708922e-08,-2.716233e-08,-2.722992e-08,-2.644319e-08,-2.715973e-08
-2.516436e-08,-2.512662e-08,-2.516294e-08,-2.517174e-08,-2.517133e-08,-2.516718e-08,-2.511048e-08,-2.510232e-08,-2.487628e-08,-2.510782e-08,-2.517749e-08,-2.523452e-08,-2.426216e-08,-2.517564e-08
-2.278667e-08,-2.27538e-08,-2.278517e-08,-2.279239e-08,-2.279275e-08,-2.278828e-08,-2.272976e-08,-2.273087e-08,-2.241317e-08,-2.273293e-08,-2.279847e-08,-2.284445e-08,-2.169131e-08,-2.27973e-08
-2.00453e-08,-2.001797e-08,-2.004372e-08,-2.004941e-08,-2.005036e-08,-2.004562e-08,-1.998602e-08,-1.999635e-08,-1.95845e-08,-1.99949e-08,-2.005572e-08,-2.009022e-08,-1.876328e-08,-2.005511e-08
-1.697508e-08,-1.695396e-08,-1.697343e-08,-1.697764e-08,-1.697903e-08,-1.697404e-08,-1.691412e-08,-1.693355e-08,-1.642638e-08,-1.692853e-08,-1.698409e-08,-1.700677e-08,-1.551512e-08,-1.69839e-08
-1.361485e-08,-1.360055e-08,-1.361314e-08,-1.361595e-08,-1.361757e-08,-1.36124e-08,-1.355289e-08,-1.358124e-08,-1.297899e-08,-1.357256e-08,-1.362244e-08,-1.363305e-08,-1.198784e-08,-1.362251e-08
-1.000694e-08,-1.000003e-08,-1.000521e-08,-1.000669e-08,-1.000836e-08,-1.000304e-08,-9.944673e-09,-9.9817e-09,-9.286098e-09,-9.9693e-09,-1.001315e-08,-1.001153e-08,-8.225862e-09,-1.00133e-08
-6.196722e-09,-6.197679e-09,-6.194977e-09,-6.195233e-09,-6.196761e-09,-6.191335e-09,-6.134804e-09,-6.180212e-09,-5.394524e-09,-6.164019e-09,-6.201583e-09,-6.187674e-09,-4.276523e-09,-6.201628e-09
-2.231994e-09,-2.241239e-09,-2.230267e-09,-2.22939e-09,-2.230589e-09,-2.225113e-09,-2.171074e-09,-2.224509e-09,-1.35357e-09,-2.204461e-09,-2.235581e-09,-2.209423e-09,-1.894852e-10,-2.235314e-09
1.837544e-09,1.819685e-09,1.839225e-09,1.84113e-09,1.840442e-09,1.845917e-09,1.896851e-09,1.835793e-09,2.78557e-09,1.85975e-09,1.835144e-09,1.873411e-09,3.983858e-09,1.835932e-09
5.960911e-09,5.934208e-09,5.962514e-09,5.965341e-09,5.965337e-09,5.970758e-09,6.018023e-09,5.949795e-09,6.970436e-09,5.977705e-09,5.959593e-09,6.009731e-09,8.191003e-09,5.961116e-09
1.008646e-08,1.005079e-08,1.008795e-08,1.00916e-08,1.009244e-08,1.009775e-08,1.014084e-08,1.006594e-08,1.114795e-08,1.009783e-08,1.00861e-08,1.014778e-08,1.237898e-08,1.008857e-08
1.416253e-08,1.411787e-08,1.416387e-08,1.416822e-08,1.417005e-08,1.417521e-08,1.421368e-08,1.413265e-08,1.526508e-08,1.416854e-08,1.4163e-08,1.423577e-08,1.649502e-08,1.416662e-08
1.813806e-08,1.808451e-08,1.813922e-08,1.814418e-08,1.814713e-08,1.815207e-08,1.818555e-08,1.809895e-08,1.92695e-08,1.813883e-08,1.813922e-08,1.822256e-08,2.04872e-08,1.814419e-08
2.196328e-08,2.190104e-08,2.196421e-08,2.196967e-08,2.197385e-08,2.197852e-08,2.200671e-08,2.191516e-08,2.311026e-08,2.195901e-08,2.196497e-08,2.205825e-08,2.430511e-08,2.197147e-08
2.559026e-08,2.551967e-08,2.559093e-08,2.55968e-08,2.56023e-08,2.560665e-08,2.562932e-08,2.553345e-08,2.673843e-08,2.558121e-08,2.559234e-08,2.569485e-08,2.790047e-08,2.560054e-08
2.897359e-08,2.889508e-08,2.897395e-08,2.898015e-08,2.898703e-08,2.899101e-08,2.900801e-08,2.890847e-08,3.010773e-08,2.896006e-08,2.897589e-08,2.908683e-08,3.122775e-08,2.898593e-08
3.207084e-08,3.198497e-08,3.207085e-08,3.207731e-08,3.208562e-08,3.208916e-08,3.210042e-08,3.199789e-08,3.317505e-08,3.205322e-08,3.207322e-08,3.219172e-08,3.424472e-08,3.208522e-08
3.484315e-08,3.475059e-08,3.484278e-08,3.484942e-08,3.485916e-08,3.486223e-08,3.486776e-08,3.476292e-08,3.590104e-08,3.482185e-08,3.484546e-08,3.497056e-08,3.691295e-08,3.48595e-08
3.725562e-08,3.715714e-08,3.725483e-08,3.726159e-08,3.727276e-08,3.72753e-08,3.727518e-08,3.716874e-08,3.825051e-08,3.723109e-08,3.725772e-08,3.738842e-08,3.919827e-08,3.727386e-08
3.927773e-08,3.917419e-08,3.927649e-08,3.928333e-08,3.929589e-08,3.929786e-08,3.929224e-08,3.91849e-08,4.01929e-08,3.925048e-08,3.92795e-08,3.941472e-08,4.107116e-08,3.929777e-08
4.08837e-08,4.077604e-08,4.088198e-08,4.088885e-08,4.090273e-08,4.090408e-08,4.089321e-08,4.078567e-08,4.170257e-08,4.085424e-08,4.088502e-08,4.102364e-08,4.250706e-08,4.090539e-08
4.205272e-08,4.194196e-08,4.20505e-08,4.205738e-08,4.207248e-08,4.207317e-08,4.205734e-08,4.195031e-08,4.275913e-08,4.20216e-08,4.20535e-08,4.219436e-08,4.348667e-08,4.207593e-08
4.276922e-08,4.265644e-08,4.276648e-08,4.277335e-08,4.278955e-08,4.278955e-08,4.276912e-08,4.266331e-08,4.334765e-08,4.273699e-08,4.276938e-08,4.291129e-08,4.399616e-08,4.279377e-08
4.302301e-08,4.290934e-08,4.301975e-08,4.302659e-08,4.304374e-08,4.304301e-08,4.301841e-08,4.29145e-08,4.345881e-08,4.299023e-08,4.302248e-08,4.316425e-08,4.402728e-08,4.304871e-08
4.280939e-08,4.269598e-08,4.28056e-08,4.281242e-08,4.283034e-08,4.282885e-08,4.280055e-08,4.269922e-08,4.3089e-08,4.27766e-08,4.280813e-08,4.294853e-08,4.357747e-08,4.283603e-08
4.212919e-08,4.20172e-08,4.212486e-08,4.213166e-08,4.215016e-08,4.214789e-08,4.21164e-08,4.201833e-08,4.224039e-08,4.209692e-08,4.212717e-08,4.226499e-08,4.264987e-08,4.215653e-08
4.098872e-08,4.087934e-08,4.098388e-08,4.099068e-08,4.100953e-08,4.100647e-08,4.097234e-08,4.087817e-08,4.092084e-08,4.09575e-08,4.098595e-08,4.111999e-08,4.12533e-08,4.101653e-08
3.939976e-08,3.929414e-08,3.939442e-08,3.940123e-08,3.942019e-08,3.941633e-08,3.938016e-08,3.92905e-08,3.914386e-08,3.937006e-08,3.939624e-08,3.952534e-08,3.940211e-08,3.942777e-08
3.737933e-08,3.72786e-08,3.737353e-08,3.738037e-08,3.739918e-08,3.739452e-08,3.73569e-08,3.727236e-08,3.692839e-08,3.735159e-08,3.737511e-08,3.749812e-08,3.711602e-08,3.740727e-08
3.494953e-08,3.485479e-08,3.494331e-08,3.495021e-08,3.496859e-08,3.496314e-08,3.49247e-08,3.484584e-08,3.429861e-08,3.492415e-08,3.494467e-08,3.506051e-08,3.44199e-08,3.497713e-08
3.213725e-08,3.204953e-08,3.213067e-08,3.213765e-08,3.215531e-08,3.21491e-08,3.211045e-08,3.20378e-08,3.128364e-08,3.211458e-08,3.213182e-08,3.223947e-08,3.134344e-08,3.216422e-08
2.897385e-08,2.889411e-08,2.896695e-08,2.897405e-08,2.899069e-08,2.898374e-08,2.894551e-08,2.887957e-08,2.791715e-08,2.895417e-08,2.896794e-08,2.906644e-08,2.792078e-08,2.899989e-08
2.549474e-08,2.542387e-08,2.548759e-08,2.549483e-08,2.551017e-08,2.550251e-08,2.54653e-08,2.540652e-08,2.423701e-08,2.547827e-08,2.548846e-08,2.557693e-08,2.419012e-08,2.551957e-08
2.173899e-08,2.167779e-08,2.173167e-08,2.173907e-08,2.17528e-08,2.174449e-08,2.170889e-08,2.165767e-08,2.028474e-08,2.172588e-08,2.173246e-08,2.181011e-08,2.019326e-08,2.176232e-08
1.774881e-08,1.7698e-08,1.77414e-08,1.774899e-08,1.776081e-08,1.77519e-08,1.771846e-08,1.767519e-08,1.610508e-08,1.773914e-08,1.774216e-08,1.780831e-08,1.597502e-08,1.777035e-08
1.356906e-08,1.352926e-08,1.356165e-08,1.356944e-08,1.357907e-08,1.356962e-08,1.353886e-08,1.350386e-08,1.174541e-08,1.356285e-08,1.356242e-08,1.361649e-08,1.158278e-08,1.358854e-08
9.246685e-09,9.21841e-09,9.239357e-09,9.247363e-09,9.254531e-09,9.244628e-09,9.217009e-09,9.190548e-09,7.255145e-09,9.243858e-09,9.240205e-09,9.281717e-09,7.065841e-09,9.263837e-09
4.83014e-09,4.813811e-09,4.822995e-09,4.83122e-09,4.835673e-09,4.825392e-09,4.80133e-09,4.783639e-09,2.685169e-09,4.830565e-09,4.823964e-09,4.852566e-09,2.474836e-09,4.844713e-09
3.688123e-10,3.647522e-10,3.619482e-10,3.703897e-10,3.718958e-10,3.613261e-10,3.411749e-10,3.324303e-10,-1.912799e-09,3.722847e-10,3.630851e-10,3.785474e-10,-2.138866e-09,3.805724e-10
-4.087572e-09,-4.079136e-09,-4.094056e-09,-4.08541e-09,-4.087054e-09,-4.097817e-09,-4.113771e-09,-4.113441e-09,-6.486824e-09,-4.081321e-09,-4.092707e-09,-4.090489e-09,-6.723787e-09,-4.078837e-09
-8.489529e-09,-8.468459e-09,-8.495533e-09,-8.486703e-09,-8.491671e-09,-8.502525e-09,-8.514066e-09,-8.504587e-09,-1.098536e-08,-8.480826e-09,-8.493932e-09,-8.504935e-09,-1.122894e-08,-8.484008e-09
-1.278839e-08,-1.275463e-08,-1.279381e-08,-1.278483e-08,-1.279326e-08,-1.28041e-08,-1.281108e-08,-1.279243e-08,-1.535786e-08,-1.277761e-08,-1.279193e-08,-1.2816e-08,-1.560441e-08,-1.278624e-08
-1.693683e-08,-1.689042e-08,-1.694159e-08,-1.693249e-08,-1.694448e-08,-1.69552e-08,-1.695757e-08,-1.692977e-08,-1.955533e-08,-1.692441e-08,-1.693939e-08,-1.697626e-08,-1.980193e-08,-1.69382e-08
-2.088946e-08,-2.083049e-08,-2.089345e-08,-2.08843e-08,-2.089991e-08,-2.091039e-08,-2.090815e-08,-2.08713e-08,-2.353092e-08,-2.087585e-08,-2.089092e-08,-2.094018e-08,-2.377544e-08,-2.089444e-08
-2.460326e-08,-2.453189e-08,-2.46064e-08,-2.459726e-08,-2.46165e-08,-2.462663e-08,-2.461987e-08,-2.45741e-08,-2.724043e-08,-2.458895e-08,-2.460353e-08,-2.466465e-08,-2.748156e-08,-2.461192e-08
-2.80381e-08,-2.795456e-08,-2.804032e-08,-2.803126e-08,-2.805409e-08,-2.806376e-08,-2.805266e-08,-2.799816e-08,-3.064281e-08,-2.802359e-08,-2.80371e-08,-2.810944e-08,-3.088013e-08,-2.805048e-08
-3.115719e-08,-3.106174e-08,-3.115841e-08,-3.114952e-08,-3.117587e-08,-3.118496e-08,-3.116977e-08,-3.110677e-08,-3.370063e-08,-3.114298e-08,-3.115484e-08,-3.123767e-08,-3.39346e-08,-3.117329e-08
-3.392747e-08,-3.382044e-08,-3.392764e-08,-3.391901e-08,-3.394875e-08,-3.395716e-08,-3.393818e-08,-3.3867e-08,-3.638053e-08,-3.391407e-08,-3.392374e-08,-3.401619e-08,-3.661252e-08,-3.394726e-08
-3.632003e-08,-3.620177e-08,-3.631909e-08,-3.631085e-08,-3.634379e-08,-3.63514e-08,-3.632903e-08,-3.625001e-08,-3.865357e-08,-3.630791e-08,-3.631488e-08,-3.641601e-08,-3.888583e-08,-3.634343e-08
-3.83104e-08,-3.81813e-08,-3.830831e-08,-3.830057e-08,-3.833649e-08,-3.83432e-08,-3.831788e-08,-3.823143e-08,-4.049559e-08,-3.830002e-08,-3.830382e-08,-3.841261e-08,-4.073123e-08,-3.833729e-08
-3.987887e-08,-3.973934e-08,-3.98756e-08,-3.986849e-08,-3.99071e-08,-3.991282e-08,-3.988506e-08,-3.979163e-08,-4.188753e-08,-3.987064e-08,-3.987086e-08,-3.99862e-08,-4.213047e-08,-3.99091e-08
-4.101067e-08,-4.086119e-08,-4.10062e-08,-4.099987e-08,-4.104085e-08,-4.104549e-08,-4.101583e-08,-4.091593e-08,-4.281559e-08,-4.100496e-08,-4.100126e-08,-4.1122e-08,-4.307051e-08,-4.104406e-08
-4.169618e-08,-4.153723e-08,-4.169051e-08,-4.168511e-08,-4.172807e-08,-4.173155e-08,-4.17006e-08,-4.159477e-08,-4.327143e-08,-4.16933e-08,-4.168541e-08,-4.181034e-08,-4.354367e-08,-4.173251e-08
-4.193098e-08,-4.176308e-08,-4.192411e-08,-4.191979e-08,-4.196433e-08,-4.196657e-08,-4.193495e-08,-4.182379e-08,-4.325226e-08,-4.193116e-08,-4.191891e-08,-4.204678e-08,-4.354772e-08,-4.196998e-08
-4.171586e-08,-4.153959e-08,-4.17078e-08,-4.170473e-08,-4.175039e-08,-4.175134e-08,-4.171969e-08,-4.160385e-08,-4.276077e-08,-4.171928e-08,-4.170256e-08,-4.183211e-08,-4.308584e-08,-4.175723e-08
-4.105675e-08,-4.087273e-08,-4.104755e-08,-4.104589e-08,-4.109217e-08,-4.109178e-08,-4.106076e-08,-4.094092e-08,-4.18051e-08,-4.106351e-08,-4.104232e-08,-4.117227e-08,-4.216652e-08,-4.110018e-08
-3.996463e-08,-3.977354e-08,-3.995433e-08,-3.995425e-08,-4.000063e-08,-3.999887e-08,-3.996913e-08,-3.984601e-08,-4.039872e-08,-3.997475e-08,-3.994919e-08,-4.007826e-08,-4.080343e-08,-4.000976e-08
-3.845531e-08,-3.825789e-08,-3.844395e-08,-3.844562e-08,-3.849156e-08,-3.84884e-08,-3.846059e-08,-3.833496e-08,-3.856016e-08,-3.846872e-08,-3.843897e-08,-3.856592e-08,-3.90152e-08,-3.850175e-08
-3.654919e-08,-3.634626e-08,-3.653685e-08,-3.654043e-08,-3.658536e-08,-3.658079e-08,-3.655553e-08,-3.642819e-08,-3.631279e-08,-3.656575e-08,-3.653209e-08,-3.66557e-08,-3.682513e-08,-3.659655e-08
-3.4271e-08,-3.406344e-08,-3.425776e-08,-3.426339e-08,-3.430674e-08,-3.430077e-08,-3.427865e-08,-3.415043e-08,-3.368448e-08,-3.42905e-08,-3.425329e-08,-3.437237e-08,-3.426091e-08,-3.431885e-08
-3.164943e-08,-3.143825e-08,-3.163538e-08,-3.164321e-08,-3.168439e-08,-3.167704e-08,-3.165862e-08,-3.153037e-08,-3.070727e-08,-3.167158e-08,-3.163127e-08,-3.174471e-08,-3.13542e-08,-3.169733e-08
-2.871681e-08,-2.850308e-08,-2.870205e-08,-2.87122e-08,-2.875064e-08,-2.874195e-08,-2.872771e-08,-2.860032e-08,-2.741693e-08,-2.874125e-08,-2.869837e-08,-2.88051e-08,-2.814027e-08,-2.87643e-08
-2.550863e-08,-2.529355e-08,-2.549327e-08,-2.550586e-08,-2.554098e-08,-2.553101e-08,-2.552138e-08,-2.539575e-08,-2.385253e-08,-2.553495e-08,-2.549008e-08,-2.558915e-08,-2.465756e-08,-2.555526e-08
-2.206315e-08,-2.184802e-08,-2.204732e-08,-2.206242e-08,-2.209368e-08,-2.208249e-08,-2.207784e-08,-2.195489e-08,-2.005595e-08,-2.209088e-08,-2.204468e-08,-2.213519e-08,-2.094715e-08,-2.210846e-08
-1.842088e-08,-1.820713e-08,-1.84047e-08,-1.842238e-08,-1.844926e-08,-1.843693e-08,-1.843754e-08,-1.831819e-08,-1.607137e-08,-1.844951e-08,-1.840266e-08,-1.848384e-08,-1.705226e-08,-1.84644e-08
-1.462406e-08,-1.441323e-08,-1.460769e-08,-1.462796e-08,-1.464998e-08,-1.463661e-08,-1.464268e-08,-1.452787e-08,-1.194467e-08,-1.465304e-08,-1.460629e-08,-1.467746e-08,-1.301774e-08,-1.466534e-08
-1.071616e-08,-1.05099e-08,-1.069972e-08,-1.072259e-08,-1.07393e-08,-1.0725e-08,-1.073664e-08,-1.062729e-08,-7.722898e-09,-1.074491e-08,-1.0699e-08,-1.075962e-08,-8.889436e-09,-1.075474e-08
-6.741234e-09,-6.541335e-09,-6.724898e-09,-6.750308e-09,-6.761332e-09,-6.746224e-09,-6.763456e-09,-6.66049e-09,-3.453652e-09,-6.769181e-09,-6.724877e-09,-6.774499e-09,-4.713645e-09,-6.77669e-09
-2.743439e-09,-2.551791e-09,-2.727358e-09,-2.755231e-09,-2.760233e-09,-2.744448e-09,-2.767201e-09,-2.671519e-09,8.155482e-10,-2.76999e-09,-2.728054e-09,-2.766376e-09,-5.36492e-10,-2.775361e-09
1.233587e-09,1.414984e-09,1.24925e-09,1.219037e-09,1.220325e-09,1.236645e-09,1.208536e-09,1.29606e-09,5.037842e-09,1.209015e-09,1.247836e-09,1.220992e-09,3.59664e-09,1.205585e-09
5.147241e-09,5.316288e-09,5.162322e-09,5.129935e-09,5.137708e-09,5.154413e-09,5.121207e-09,5.199731e-09,9.16761e-09,5.125213e-09,5.160198e-09,5.144882e-09,7.641676e-09,5.123514e-09
8.956466e-09,9.11098e-09,8.970798e-09,8.936445e-09,8.950827e-09,8.967759e-09,8.929805e-09,8.998531e-09,1.316101e-08,8.937522e-09,8.967988e-09,8.964116e-09,1.155636e-08,8.937335e-09
1.262222e-08,1.275995e-08,1.263563e-08,1.259957e-08,1.26206e-08,1.26376e-08,1.259533e-08,1.265351e-08,1.697649e-08,1.260686e-08,1.263217e-08,1.263953e-08,1.530076e-08,1.260796e-08
1.610788e-08,1.622652e-08,1.612022e-08,1.608273e-08,1.611038e-08,1.612728e-08,1.608121e-08,1.612816e-08,2.057522e-08,1.609657e-08,1.611616e-08,1.613442e-08,1.883765e-08,1.609875e-08
1.937967e-08,1.947689e-08,1.939077e-08,1.935218e-08,1.938633e-08,1.940296e-08,1.935369e-08,1.938878e-08,2.392152e-08,1.937282e-08,1.938616e-08,1.941487e-08,2.213295e-08,1.937584e-08
2.240691e-08,2.248038e-08,2.241662e-08,2.23773e-08,2.241775e-08,2.243395e-08,2.238214e-08,2.240482e-08,2.698319e-08,2.240488e-08,2.241154e-08,2.245012e-08,2.515601e-08,2.240854e-08
2.516237e-08,2.520978e-08,2.517054e-08,2.51309e-08,2.517737e-08,2.519296e-08,2.513933e-08,2.514914e-08,2.973182e-08,2.516545e-08,2.516508e-08,2.521286e-08,2.787991e-08,2.516955e-08
2.762244e-08,2.764152e-08,2.762894e-08,2.75894e-08,2.764152e-08,2.765635e-08,2.760166e-08,2.759824e-08,3.214304e-08,2.763087e-08,2.762318e-08,2.76794e-08,3.028165e-08,2.763522e-08
2.976731e-08,2.975589e-08,2.9772e-08,2.973303e-08,2.979036e-08,2.980426e-08,2.974934e-08,2.97324e-08,3.419665e-08,2.978124e-08,2.976605e-08,2.982986e-08,3.234234e-08,2.978566e-08
3.158107e-08,3.15371e-08,3.158385e-08,3.154591e-08,3.160795e-08,3.162077e-08,3.156644e-08,3.153582e-08,3.58768e-08,3.160059e-08,3.157781e-08,3.164828e-08,3.404724e-08,3.160494e-08
3.305178e-08,3.297334e-08,3.305255e-08,3.301613e-08,3.30823e-08,3.30939e-08,3.304102e-08,3.299665e-08,3.717201e-08,3.307692e-08,3.304653e-08,3.312268e-08,3.538588e-08,3.308104e-08
3.417147e-08,3.405684e-08,3.417016e-08,3.413576e-08,3.420541e-08,3.421565e-08,3.416507e-08,3.4107e-08,3.807517e-08,3.420217e-08,3.416426e-08,3.424507e-08,3.635196e-08,3.420594e-08
3.493612e-08,3.478379e-08,3.493265e-08,3.490076e-08,3.49732e-08,3.498195e-08,3.493454e-08,3.486293e-08,3.858356e-08,3.497224e-08,3.492698e-08,3.501139e-08,3.694338e-08,3.497556e-08
3.534552e-08,3.515426e-08,3.533985e-08,3.531097e-08,3.538546e-08,3.539261e-08,3.53492e-08,3.526431e-08,3.869867e-08,3.538687e-08,3.533452e-08,3.542145e-08,3.716206e-08,3.538965e-08
3.54032e-08,3.517205e-08,3.539532e-08,3.536993e-08,3.544566e-08,3.545113e-08,3.541252e-08,3.531475e-08,3.842614e-08,3.54495e-08,3.539042e-08,3.547881e-08,3.701383e-08,3.545168e-08
3.511624e-08,3.484457e-08,3.510613e-08,3.508469e-08,3.516087e-08,3.516455e-08,3.513151e-08,3.502138e-08,3.77755e-08,3.516714e-08,3.510176e-08,3.519054e-08,3.650818e-08,3.516869e-08
3.449503e-08,3.418257e-08,3.448273e-08,3.446567e-08,3.454144e-08,3.454329e-08,3.451653e-08,3.439464e-08,3.675997e-08,3.455012e-08,3.447895e-08,3.456711e-08,3.565808e-08,3.455103e-08
3.355309e-08,3.319996e-08,3.353863e-08,3.352636e-08,3.360087e-08,3.360083e-08,3.3581e-08,3.344809e-08,3.539624e-08,3.361187e-08,3.353551e-08,3.362205e-08,3.447969e-08,3.361215e-08
3.230677e-08,3.191351e-08,3.229022e-08,3.22831e-08,3.23555e-08,3.235355e-08,3.234122e-08,3.219813e-08,3.370412e-08,3.236869e-08,3.22878e-08,3.237181e-08,3.299205e-08,3.23684e-08
3.0775e-08,3.034259e-08,3.075645e-08,3.075481e-08,3.082423e-08,3.082037e-08,3.081604e-08,3.06637e-08,3.170626e-08,3.083946e-08,3.075478e-08,3.083538e-08,3.121682e-08,3.083865e-08
2.897898e-08,2.850888e-08,2.895856e-08,2.896267e-08,2.902828e-08,2.902251e-08,2.902659e-08,2.886605e-08,2.942785e-08,2.904531e-08,2.895764e-08,2.903405e-08,2.91779e-08,2.90441e-08
2.694189e-08,2.643602e-08,2.691972e-08,2.692981e-08,2.699078e-08,2.698315e-08,2.699595e-08,2.682832e-08,2.689619e-08,2.700937e-08,2.691955e-08,2.699108e-08,2.690111e-08,2.700788e-08
2.468849e-08,2.414926e-08,2.466473e-08,2.468096e-08,2.473651e-08,2.472707e-08,2.47488e-08,2.45753e-08,2.414039e-08,2.475634e-08,2.466529e-08,2.473134e-08,2.441381e-08,2.475474e-08
2.224482e-08,2.167515e-08,2.221965e-08,2.224212e-08,2.229151e-08,2.228034e-08,2.23111e-08,2.213301e-08,2.119092e-08,2.231225e-08,2.22209e-08,2.228096e-08,2.174452e-08,2.231071e-08
1.963784e-08,1.904115e-08,1.961147e-08,1.964023e-08,1.968276e-08,1.966995e-08,1.970974e-08,1.952841e-08,1.807924e-08,1.970402e-08,1.961335e-08,1.966704e-08,1.892254e-08,1.970276e-08
1.689511e-08,1.627529e-08,1.686775e-08,1.690277e-08,1.693781e-08,1.692348e-08,1.697216e-08,1.678899e-08,1.483745e-08,1.695918e-08,1.687019e-08,1.691721e-08,1.59776e-08,1.695843e-08
1.404443e-08,1.340586e-08,1.40163e-08,1.40575e-08,1.408449e-08,1.406877e-08,1.41261e-08,1.394254e-08,1.149786e-08,1.410551e-08,1.401923e-08,1.405939e-08,1.293951e-08,1.410553e-08
1.111354e-08,1.046106e-08,1.10849e-08,1.11321e-08,1.115055e-08,1.113359e-08,1.119922e-08,1.101675e-08,8.092685e-09,1.117077e-08,1.108822e-08,1.112144e-08,9.8378e-09,1.117182e-08
8.129822e-09,7.46869e-09,8.100924e-09,8.153919e-09,8.163413e-09,8.145374e-09,8.218814e-09,8.038953e-09,4.653658e-09,8.182348e-09,8.104527e-09,8.130842e-09,6.701422e-09,8.184699e-09
5.120019e-09,4.455901e-09,5.091136e-09,5.14962e-09,5.149841e-09,5.130898e-09,5.211563e-09,5.035819e-09,1.211732e-09,5.167e-09,5.094906e-09,5.114433e-09,3.558444e-09,5.170931e-09
2.109971e-09,1.448885e-09,2.081376e-09,2.144989e-09,2.13571e-09,2.116048e-09,2.203237e-09,2.033123e-09,-2.20323e-09,2.1506e-09,2.085194e-09,2.09815e-09,4.357761e-10,2.156388e-09
-8.756102e-10,-1.527332e-09,-9.036358e-10,-8.353236e-10,-8.542306e-10,-8.744202e-10,-7.815114e-10,-9.444971e-10,-5.562719e-09,-8.420913e-10,-8.998933e-10,-8.932078e-10,-2.641061e-09,-8.341802e-10
